frame_id,person_id,bbox_center_x,bbox_center_y,bbox_width,bbox_height
151,9,560.0,371.0,60.0,202.0
151,15,894.0,296.5,60.0,189.0
151,16,444.0,840.0,96.0,262.0
151,27,1057.0,216.5,70.0,169.0
151,2,137.0,669.5,74.0,243.0
151,6,213.5,719.0,75.0,216.0
151,30,791.5,342.5,57.0,179.0
152,1,453.5,361.0,79.0,216.0
152,3,1757.0,561.0,72.0,208.0
152,4,1079.0,995.5,70.0,165.0
152,5,1401.5,685.5,79.0,217.0
152,9,559.5,372.5,59.0,201.0
152,15,893.0,298.0,60.0,190.0
152,16,444.5,839.0,97.0,262.0
152,27,1054.0,216.0,70.0,168.0
152,2,137.0,669.0,74.0,242.0
152,6,214.5,720.5,73.0,215.0
152,30,791.5,342.5,57.0,179.0
153,1,452.5,361.0,79.0,216.0
153,3,1756.0,561.0,72.0,208.0
153,4,1077.5,995.5,69.0,165.0
153,5,1400.0,685.0,80.0,218.0
153,9,559.5,373.5,59.0,201.0
153,15,892.5,299.0,61.0,190.0
153,16,445.5,837.5,97.0,263.0
153,27,1051.0,216.5,68.0,167.0
153,2,137.5,669.0,73.0,244.0
153,6,217.5,720.0,71.0,212.0
153,30,792.5,343.0,57.0,180.0
153,31,619.5,355.5,57.0,177.0
154,1,452.5,360.0,79.0,216.0
154,3,1756.0,562.0,72.0,208.0
154,4,1075.5,995.0,69.0,166.0
154,5,1400.0,688.5,82.0,225.0
154,9,559.0,374.0,58.0,198.0
154,15,891.0,298.5,62.0,189.0
154,16,447.0,836.0,100.0,266.0
154,2,137.5,669.0,73.0,244.0
154,6,220.5,719.0,71.0,212.0
154,30,791.5,343.5,59.0,185.0
154,31,620.5,357.5,57.0,179.0
155,1,452.5,359.5,79.0,217.0
155,3,1756.5,562.0,71.0,208.0
155,4,1074.0,994.5,68.0,167.0
155,5,1400.0,689.5,84.0,227.0
155,9,559.5,374.5,57.0,195.0
155,15,889.0,297.0,62.0,188.0
155,16,447.5,835.5,99.0,267.0
155,2,137.0,669.5,74.0,245.0
155,6,225.0,717.5,70.0,213.0
155,30,791.5,343.0,59.0,184.0
156,1,453.5,359.0,79.0,218.0
156,3,1756.5,562.0,71.0,208.0
156,4,1073.0,994.0,68.0,170.0
156,5,1400.5,691.0,85.0,230.0
156,9,561.5,373.5,57.0,197.0
156,15,888.5,295.5,63.0,187.0
156,16,448.0,834.0,100.0,268.0
156,27,1033.5,216.0,71.0,168.0
156,2,137.0,669.5,74.0,245.0
156,6,228.5,716.5,69.0,213.0
156,30,791.5,343.5,59.0,183.0
157,1,454.5,357.0,79.0,216.0
157,3,1757.0,562.0,72.0,208.0
157,4,1071.5,994.0,67.0,170.0
157,5,1400.5,692.0,85.0,232.0
157,9,561.5,373.0,57.0,198.0
157,15,887.5,293.5,63.0,187.0
157,16,447.5,833.0,101.0,270.0
157,27,1028.0,216.0,72.0,168.0
157,2,137.0,669.5,74.0,245.0
157,6,230.5,715.0,69.0,216.0
157,31,623.5,361.5,57.0,179.0
158,1,455.5,355.0,79.0,218.0
158,3,1757.0,562.5,72.0,209.0
158,4,1069.5,993.0,67.0,170.0
158,5,1401.5,693.0,87.0,236.0
158,9,561.0,371.5,58.0,201.0
158,15,887.0,292.0,64.0,188.0
158,16,447.5,831.5,101.0,271.0
158,2,137.0,669.5,74.0,245.0
158,6,231.0,712.0,68.0,214.0
158,31,623.5,362.5,57.0,177.0
159,1,455.5,353.5,79.0,217.0
159,3,1757.0,562.5,72.0,209.0
159,4,1067.5,993.0,67.0,170.0
159,5,1400.5,692.5,85.0,233.0
159,9,560.0,373.0,58.0,200.0
159,15,887.5,292.0,65.0,190.0
159,16,449.0,829.5,100.0,271.0
159,2,137.0,669.5,74.0,245.0
159,6,232.5,710.5,67.0,213.0
159,31,623.5,363.0,57.0,178.0
160,1,455.0,352.5,78.0,217.0
160,3,1757.0,563.0,72.0,208.0
160,4,1066.0,992.5,66.0,171.0
160,5,1400.0,692.5,84.0,229.0
160,9,560.0,374.0,58.0,200.0
160,15,887.0,292.5,66.0,193.0
160,16,449.0,825.5,98.0,267.0
160,27,1023.0,215.0,76.0,170.0
160,2,136.5,669.5,75.0,245.0
160,6,235.0,709.5,66.0,213.0
161,1,455.0,350.5,78.0,215.0
161,3,1757.0,563.5,72.0,209.0
161,4,1063.5,992.0,67.0,172.0
161,5,1400.0,692.5,84.0,229.0
161,9,560.5,376.0,59.0,202.0
161,15,886.0,291.5,66.0,191.0
161,16,449.0,819.0,96.0,260.0
161,2,137.0,670.0,74.0,246.0
161,6,237.0,707.5,64.0,211.0
162,1,454.5,348.5,77.0,213.0
162,3,1757.0,563.5,72.0,209.0
162,4,1062.0,991.5,66.0,173.0
162,5,1400.5,694.5,85.0,231.0
162,15,885.0,289.5,66.0,189.0
162,16,449.5,814.0,93.0,256.0
162,2,136.5,670.5,75.0,247.0
162,6,239.5,704.0,63.0,208.0
163,1,455.0,346.5,76.0,211.0
163,3,1757.0,564.5,72.0,209.0
163,4,1061.0,991.0,66.0,174.0
163,5,1400.5,694.5,85.0,231.0
163,15,885.0,287.5,66.0,187.0
163,16,450.0,810.5,92.0,253.0
163,2,136.0,671.0,74.0,246.0
163,6,242.5,701.0,63.0,206.0
164,1,455.0,346.0,76.0,210.0
164,3,1757.0,564.5,72.0,209.0
164,4,1059.5,991.5,65.0,175.0
164,5,1402.5,694.5,85.0,231.0
164,15,885.0,287.5,66.0,187.0
164,16,448.5,807.5,91.0,251.0
164,2,136.0,671.0,74.0,246.0
164,6,244.5,699.5,63.0,207.0
165,1,455.0,344.5,76.0,209.0
165,3,1757.0,563.5,72.0,209.0
165,4,1058.5,991.0,65.0,176.0
165,5,1402.0,694.0,84.0,228.0
165,15,885.5,286.5,67.0,187.0
165,16,446.5,806.5,93.0,255.0
165,2,136.0,671.0,74.0,246.0
165,6,245.5,697.5,63.0,207.0
166,1,455.0,345.5,76.0,209.0
166,3,1757.0,563.5,72.0,209.0
166,4,1057.5,991.5,65.0,175.0
166,15,885.5,286.0,67.0,186.0
166,16,445.5,805.5,93.0,257.0
166,2,136.0,671.0,74.0,244.0
166,6,248.0,696.5,64.0,207.0
167,1,455.0,345.0,76.0,210.0
167,3,1757.0,563.5,72.0,209.0
167,4,1057.0,991.0,64.0,174.0
167,15,885.5,284.5,67.0,185.0
167,16,445.0,805.0,94.0,258.0
167,2,136.0,671.0,74.0,244.0
167,6,249.5,695.5,65.0,211.0
168,1,454.5,344.5,77.0,211.0
168,3,1756.5,563.0,73.0,210.0
168,4,1055.0,991.5,64.0,173.0
168,15,887.5,283.0,67.0,184.0
168,16,444.0,805.5,94.0,259.0
168,2,136.0,671.0,74.0,244.0
168,6,253.5,694.0,67.0,212.0
169,1,454.5,344.5,77.0,211.0
169,3,1756.5,563.0,73.0,210.0
169,4,1053.0,991.5,64.0,173.0
169,15,888.0,283.0,66.0,182.0
169,16,443.5,805.5,95.0,259.0
169,2,136.0,670.5,74.0,245.0
169,6,257.5,692.5,69.0,213.0
170,1,455.5,344.0,77.0,212.0
170,3,1756.0,564.0,72.0,210.0
170,4,1050.5,991.5,63.0,171.0
170,15,888.5,281.5,67.0,183.0
170,16,443.5,805.0,95.0,260.0
170,2,135.5,671.0,75.0,246.0
170,6,258.5,692.0,69.0,214.0
170,30,783.5,356.0,65.0,196.0
171,1,455.5,344.0,77.0,212.0
171,3,1756.5,563.5,73.0,211.0
171,4,1049.5,992.0,63.0,170.0
171,15,889.5,282.0,67.0,184.0
171,16,442.5,803.0,95.0,260.0
171,2,135.5,671.0,75.0,246.0
171,6,258.5,691.0,71.0,214.0
171,30,782.5,356.0,65.0,196.0
172,1,456.0,344.5,78.0,213.0
172,3,1756.5,563.5,73.0,211.0
172,4,1047.0,992.0,62.0,168.0
172,15,890.5,281.5,67.0,183.0
172,16,443.0,800.0,96.0,262.0
172,2,135.5,671.0,75.0,246.0
172,6,258.5,690.5,71.0,215.0
172,30,782.5,356.5,65.0,197.0
173,1,456.0,344.0,78.0,212.0
173,3,1756.5,563.0,73.0,210.0
173,4,1044.5,992.5,61.0,167.0
173,5,1401.5,689.5,83.0,223.0
173,15,891.5,280.5,67.0,183.0
173,16,442.5,796.0,95.0,262.0
173,2,136.0,671.0,74.0,246.0
173,6,259.0,690.5,70.0,213.0
173,30,782.0,356.0,64.0,196.0
174,1,455.0,343.5,78.0,213.0
174,3,1756.5,562.5,73.0,211.0
174,4,1041.5,993.0,61.0,166.0
174,5,1401.0,691.5,84.0,227.0
174,15,893.5,279.5,67.0,185.0
174,16,443.0,793.5,96.0,263.0
174,2,136.0,671.0,74.0,246.0
174,6,260.5,689.5,69.0,213.0
174,30,780.5,356.5,63.0,193.0
175,1,454.5,343.0,77.0,212.0
175,3,1756.5,562.5,73.0,211.0
175,4,1039.0,993.5,60.0,165.0
175,5,1400.5,692.0,85.0,228.0
175,15,894.5,278.0,67.0,186.0
175,16,444.5,790.0,95.0,264.0
175,2,135.5,670.5,75.0,247.0
175,6,259.5,686.0,69.0,210.0
175,30,781.0,357.5,62.0,193.0
176,1,453.5,341.5,77.0,213.0
176,3,1756.0,562.5,72.0,211.0
176,4,1036.5,994.0,61.0,166.0
176,5,1401.0,692.5,84.0,229.0
176,15,895.5,276.0,67.0,188.0
176,16,446.5,785.0,93.0,262.0
176,2,135.5,671.0,75.0,246.0
176,6,261.5,682.5,69.0,211.0
176,30,780.0,359.5,62.0,195.0
177,1,453.5,340.5,77.0,213.0
177,3,1756.0,563.5,72.0,209.0
177,4,1035.0,994.5,60.0,165.0
177,5,1400.5,693.5,85.0,233.0
177,15,896.5,274.5,67.0,189.0
177,16,448.5,779.0,91.0,256.0
177,2,135.5,671.0,75.0,246.0
177,6,261.0,679.0,68.0,208.0
178,1,452.5,338.5,77.0,213.0
178,3,1756.5,563.0,73.0,210.0
178,4,1034.0,994.5,60.0,165.0
178,5,1400.5,693.5,85.0,233.0
178,9,551.0,384.0,68.0,218.0
178,15,897.5,270.5,67.0,187.0
178,16,449.5,775.5,89.0,251.0
178,2,135.0,670.5,74.0,245.0
178,6,261.5,675.5,67.0,205.0
178,32,45.0,724.5,90.0,233.0
179,1,452.0,337.0,76.0,212.0
179,3,1756.5,563.5,73.0,211.0
179,4,1032.0,994.5,60.0,163.0
179,5,1401.0,694.0,86.0,234.0
179,9,553.0,393.0,64.0,200.0
179,15,898.5,269.5,67.0,187.0
179,16,450.5,772.5,89.0,249.0
179,2,135.0,671.0,74.0,244.0
179,6,262.0,673.5,66.0,205.0
179,32,44.5,727.0,89.0,232.0
180,1,451.0,334.5,76.0,209.0
180,3,1756.5,563.5,73.0,211.0
180,4,1030.0,995.5,60.0,165.0
180,5,1401.0,693.0,86.0,234.0
180,9,553.0,396.0,62.0,194.0
180,15,900.5,268.0,67.0,188.0
180,16,452.0,771.0,88.0,248.0
180,2,135.0,671.0,74.0,244.0
180,6,263.5,671.5,67.0,205.0
180,30,780.5,364.5,59.0,189.0
180,32,47.0,729.5,88.0,229.0
181,1,451.5,332.0,75.0,208.0
181,3,1756.5,563.5,73.0,211.0
181,4,1028.5,996.0,59.0,164.0
181,5,1400.5,692.5,85.0,233.0
181,9,553.5,398.0,63.0,194.0
181,15,900.5,267.5,67.0,187.0
181,16,453.0,770.0,88.0,248.0
181,2,135.0,672.5,74.0,245.0
181,6,264.0,670.0,66.0,204.0
181,30,778.5,367.5,57.0,183.0
181,32,51.0,732.0,90.0,232.0
181,27,969.0,207.5,72.0,171.0
182,1,452.0,329.0,74.0,206.0
182,3,1756.5,563.5,73.0,211.0
182,4,1026.5,996.5,59.0,163.0
182,5,1400.0,692.0,84.0,232.0
182,15,902.5,267.0,67.0,188.0
182,16,454.0,768.5,88.0,249.0
182,2,134.5,672.5,73.0,245.0
182,6,264.0,668.0,66.0,204.0
182,30,780.0,369.5,58.0,185.0
182,32,53.0,735.5,92.0,239.0
183,1,452.0,328.0,74.0,206.0
183,3,1756.0,563.0,72.0,210.0
183,4,1024.5,997.0,59.0,164.0
183,5,1400.0,692.5,86.0,235.0
183,15,904.0,266.0,68.0,188.0
183,16,454.0,768.0,90.0,252.0
183,2,134.0,673.0,74.0,244.0
183,6,263.5,667.5,65.0,205.0
183,30,780.5,370.5,59.0,187.0
183,32,53.5,736.5,91.0,233.0
184,1,452.0,326.5,74.0,207.0
184,3,1756.0,563.0,72.0,210.0
184,4,1023.5,997.0,59.0,164.0
184,5,1400.0,692.0,86.0,236.0
184,9,553.5,392.5,69.0,217.0
184,15,904.0,266.0,68.0,188.0
184,16,454.5,767.5,89.0,251.0
184,2,133.5,672.5,73.0,243.0
184,6,264.0,667.5,66.0,207.0
184,30,782.0,372.0,60.0,188.0
184,32,56.5,736.0,91.0,232.0
185,1,453.0,325.0,74.0,208.0
185,3,1756.0,563.0,72.0,210.0
185,4,1021.0,997.0,58.0,162.0
185,5,1400.0,692.5,86.0,237.0
185,9,553.5,398.0,67.0,210.0
185,15,905.0,267.0,70.0,190.0
185,16,456.0,767.0,90.0,252.0
185,2,133.0,671.5,72.0,243.0
185,6,264.0,666.5,66.0,209.0
185,30,781.5,373.0,61.0,190.0
185,32,61.5,736.5,91.0,231.0
186,1,453.0,325.0,74.0,210.0
186,3,1756.0,562.5,72.0,209.0
186,4,1019.5,997.5,59.0,161.0
186,5,1401.0,693.0,88.0,240.0
186,9,554.0,400.0,66.0,206.0
186,15,905.0,266.5,70.0,189.0
186,16,456.5,766.0,91.0,254.0
186,2,132.0,670.5,72.0,241.0
186,6,263.0,664.5,66.0,207.0
186,30,782.5,373.5,61.0,191.0
186,31,632.5,387.5,59.0,207.0
186,32,63.5,737.0,91.0,230.0
187,1,453.5,324.5,75.0,211.0
187,3,1756.0,562.5,72.0,209.0
187,4,1017.5,997.5,59.0,161.0
187,5,1401.0,693.0,88.0,240.0
187,9,554.0,403.0,66.0,208.0
187,15,906.0,266.5,70.0,189.0
187,16,456.5,765.5,91.0,255.0
187,2,131.5,671.0,71.0,242.0
187,6,262.5,664.5,65.0,209.0
187,30,784.5,373.5,61.0,191.0
187,31,632.0,388.0,58.0,206.0
187,32,69.0,738.5,92.0,233.0
188,1,453.0,324.0,74.0,210.0
188,3,1755.5,562.5,71.0,209.0
188,4,1016.5,998.0,59.0,162.0
188,5,1401.5,692.0,89.0,242.0
188,9,554.0,404.5,66.0,207.0
188,15,906.5,266.5,71.0,189.0
188,16,457.0,763.5,92.0,257.0
188,2,131.0,671.0,72.0,242.0
188,6,262.0,663.5,66.0,211.0
188,30,785.5,375.0,63.0,192.0
188,31,631.5,388.5,57.0,203.0
188,32,72.5,739.0,95.0,238.0
189,1,452.5,323.5,75.0,211.0
189,3,1756.0,563.0,72.0,208.0
189,4,1015.0,998.5,58.0,161.0
189,5,1401.0,692.0,88.0,242.0
189,9,553.0,404.0,68.0,212.0
189,15,907.5,267.5,71.0,189.0
189,16,457.0,761.5,92.0,259.0
189,2,131.0,672.5,72.0,243.0
189,6,261.5,660.0,65.0,208.0
189,30,786.5,374.5,63.0,191.0
189,32,76.5,740.0,97.0,242.0
190,1,453.0,323.5,74.0,211.0
190,3,1756.0,562.5,72.0,209.0
190,4,1014.0,999.0,58.0,160.0
190,5,1402.5,692.0,89.0,244.0
190,9,553.5,403.0,69.0,216.0
190,15,909.0,266.5,72.0,189.0
190,16,456.5,759.5,93.0,259.0
190,6,260.5,656.5,65.0,207.0
190,30,786.0,375.0,64.0,192.0
190,31,632.0,390.0,56.0,198.0
190,32,79.0,744.0,98.0,244.0
191,1,453.0,323.0,74.0,210.0
191,3,1756.0,563.0,72.0,210.0
191,4,1012.5,999.0,57.0,158.0
191,5,1403.0,692.5,90.0,245.0
191,9,553.0,405.0,68.0,212.0
191,15,909.0,264.5,72.0,185.0
191,16,456.0,757.0,92.0,258.0
191,6,260.0,654.0,64.0,204.0
191,30,786.0,375.5,64.0,193.0
191,32,79.5,747.0,99.0,246.0
192,1,453.5,322.0,73.0,210.0
192,3,1755.5,563.0,73.0,210.0
192,4,1012.0,999.5,58.0,157.0
192,5,1403.0,692.5,90.0,245.0
192,9,553.0,403.5,68.0,213.0
192,15,910.0,263.5,72.0,183.0
192,16,455.0,751.5,90.0,255.0
192,6,259.5,651.5,63.0,201.0
192,30,786.0,377.0,64.0,194.0
192,32,79.5,748.5,97.0,243.0
193,1,454.0,321.5,72.0,209.0
193,3,1756.0,562.5,72.0,211.0
193,4,1011.5,999.5,57.0,157.0
193,9,552.5,405.5,69.0,211.0
193,15,911.0,260.5,72.0,183.0
193,16,455.0,746.0,88.0,250.0
193,2,129.0,644.0,60.0,194.0
193,6,259.5,650.0,63.0,200.0
193,30,785.0,380.0,66.0,198.0
193,32,83.5,749.5,95.0,237.0
194,1,455.0,321.0,72.0,208.0
194,3,1755.5,562.5,73.0,211.0
194,4,1011.5,999.5,57.0,157.0
194,5,1403.0,691.5,90.0,243.0
194,9,551.5,405.5,69.0,213.0
194,15,912.0,258.5,72.0,183.0
194,16,454.0,742.0,86.0,248.0
194,2,128.0,639.0,58.0,184.0
194,6,259.5,647.5,63.0,201.0
194,30,783.5,381.5,65.0,199.0
194,32,95.5,752.0,97.0,234.0
195,1,455.0,320.0,72.0,208.0
195,3,1755.5,562.0,73.0,210.0
195,4,1011.0,999.5,58.0,157.0
195,5,1402.5,690.0,89.0,242.0
195,9,550.0,405.0,70.0,214.0
195,15,912.5,255.5,71.0,181.0
195,16,453.0,739.5,86.0,247.0
195,2,127.5,636.5,59.0,181.0
195,6,258.5,646.5,63.0,203.0
195,30,784.0,383.5,66.0,199.0
195,32,100.5,753.0,97.0,230.0
196,1,456.0,318.5,72.0,209.0
196,3,1756.0,562.0,72.0,210.0
196,4,1009.5,999.5,59.0,157.0
196,5,1402.5,690.5,89.0,243.0
196,9,551.0,407.0,70.0,212.0
196,15,913.5,254.0,71.0,180.0
196,16,451.0,736.5,86.0,247.0
196,2,128.0,636.0,60.0,180.0
196,6,258.0,646.0,64.0,204.0
196,30,784.0,385.0,66.0,198.0
196,31,630.5,399.5,53.0,181.0
196,32,103.5,752.0,97.0,226.0
197,1,456.5,317.5,73.0,211.0
197,3,1756.0,562.5,72.0,209.0
197,4,1008.0,999.0,58.0,156.0
197,5,1403.0,691.5,90.0,245.0
197,9,549.0,409.5,70.0,211.0
197,15,915.0,252.5,70.0,179.0
197,16,449.5,734.0,85.0,248.0
197,6,257.5,645.0,65.0,206.0
197,30,784.5,385.5,65.0,197.0
197,31,630.5,400.5,53.0,179.0
197,32,107.0,755.0,102.0,234.0
198,1,458.0,316.0,72.0,210.0
198,3,1756.0,562.5,72.0,209.0
198,4,1005.5,999.5,59.0,157.0
198,5,1402.0,691.0,90.0,244.0
198,9,548.5,412.0,71.0,212.0
198,15,916.0,251.0,70.0,180.0
198,16,447.5,733.0,87.0,248.0
198,6,257.5,645.0,65.0,208.0
198,30,785.0,388.0,66.0,198.0
198,31,630.5,404.5,51.0,173.0
198,32,109.5,757.5,101.0,233.0
198,33,1190.5,232.5,59.0,177.0
199,1,458.0,314.0,72.0,208.0
199,3,1756.0,562.0,72.0,210.0
199,4,1005.5,998.5,59.0,157.0
199,5,1401.5,691.5,91.0,245.0
199,9,548.5,414.0,71.0,210.0
199,15,918.0,250.0,70.0,182.0
199,16,446.5,732.0,87.0,248.0
199,6,257.0,644.5,66.0,209.0
199,30,785.0,390.0,66.0,198.0
199,31,630.5,405.0,51.0,170.0
199,32,111.0,762.0,102.0,234.0
199,33,1189.5,232.0,59.0,178.0
200,1,459.0,311.5,72.0,207.0
200,3,1756.0,561.5,72.0,209.0
200,4,1004.0,998.0,60.0,158.0
200,5,1401.5,691.0,91.0,246.0
200,9,548.0,416.5,72.0,211.0
200,15,918.5,249.5,71.0,183.0
200,16,446.5,731.5,87.0,249.0
200,6,256.5,643.5,65.0,209.0
200,30,784.5,390.5,67.0,199.0
200,31,630.5,406.5,51.0,169.0
200,32,112.0,763.5,102.0,233.0
