video_name,keypoint,visibility
video (1).avi,right_hip,0.9986821413040161
video (1).avi,nose,0.9997203946113586
video (1).avi,left_shoulder,0.9997785091400146
video (1).avi,right_shoulder,0.997839629650116
video (1).avi,left_hip,0.9994668960571289
video (1).avi,right_hip,0.9986791610717773
video (1).avi,nose,0.9997414946556091
video (1).avi,left_shoulder,0.9997833371162415
video (1).avi,right_shoulder,0.9978030920028687
video (1).avi,left_hip,0.9994719624519348
video (1).avi,right_hip,0.9986667633056641
video (1).avi,nose,0.9997596144676208
video (1).avi,left_shoulder,0.9997872114181519
video (1).avi,right_shoulder,0.9977401494979858
video (1).avi,left_hip,0.999476432800293
video (1).avi,right_hip,0.9986504912376404
video (1).avi,nose,0.9997785091400146
video (1).avi,left_shoulder,0.999790370464325
video (1).avi,right_shoulder,0.9977334141731262
video (1).avi,left_hip,0.9994895458221436
video (1).avi,right_hip,0.9986770153045654
video (1).avi,nose,0.9997949600219727
video (1).avi,left_shoulder,0.9997943043708801
video (1).avi,right_shoulder,0.9977091550827026
video (1).avi,left_hip,0.9995124340057373
video (1).avi,right_hip,0.9987192153930664
video (1).avi,nose,0.999809980392456
video (1).avi,left_shoulder,0.9997979998588562
video (1).avi,right_shoulder,0.9976927638053894
video (1).avi,left_hip,0.999531090259552
video (1).avi,right_hip,0.9987542629241943
video (1).avi,nose,0.9998244643211365
video (1).avi,left_shoulder,0.9998013377189636
video (1).avi,right_shoulder,0.9976860880851746
video (1).avi,left_hip,0.9995500445365906
video (1).avi,right_hip,0.9987891912460327
video (1).avi,nose,0.9998377561569214
video (1).avi,left_shoulder,0.9998030066490173
video (1).avi,right_shoulder,0.9976769685745239
video (1).avi,left_hip,0.9995627403259277
video (1).avi,right_hip,0.9988141059875488
video (1).avi,nose,0.9998489022254944
video (1).avi,left_shoulder,0.999798059463501
video (1).avi,right_shoulder,0.9976760745048523
video (1).avi,left_hip,0.9995732307434082
video (1).avi,right_hip,0.9988405704498291
video (1).avi,nose,0.9998602867126465
video (1).avi,left_shoulder,0.9997999668121338
video (1).avi,right_shoulder,0.9976853132247925
video (1).avi,left_hip,0.9995864629745483
video (1).avi,right_hip,0.9988637566566467
video (1).avi,nose,0.9998681545257568
video (1).avi,left_shoulder,0.9997910857200623
video (1).avi,right_shoulder,0.9976522922515869
video (1).avi,left_hip,0.9995883107185364
video (1).avi,right_hip,0.9988715648651123
video (1).avi,nose,0.9998754858970642
video (1).avi,left_shoulder,0.9997798800468445
video (1).avi,right_shoulder,0.9976341724395752
video (1).avi,left_hip,0.9995861053466797
video (1).avi,right_hip,0.9988784790039062
video (1).avi,nose,0.9998823404312134
video (1).avi,left_shoulder,0.999783456325531
video (1).avi,right_shoulder,0.9976055026054382
video (1).avi,left_hip,0.9995993375778198
video (1).avi,right_hip,0.9989011883735657
video (1).avi,nose,0.9998893737792969
video (1).avi,left_shoulder,0.9997836351394653
video (1).avi,right_shoulder,0.9976075887680054
video (1).avi,left_hip,0.9996041655540466
video (1).avi,right_hip,0.9989134669303894
video (1).avi,nose,0.9998952150344849
video (1).avi,left_shoulder,0.9997801780700684
video (1).avi,right_shoulder,0.9975872039794922
video (1).avi,left_hip,0.9996073246002197
video (1).avi,right_hip,0.9989206194877625
video (1).avi,nose,0.9999004006385803
video (1).avi,left_shoulder,0.9997807741165161
video (1).avi,right_shoulder,0.9975663423538208
video (1).avi,left_hip,0.9996104836463928
video (1).avi,right_hip,0.9989268779754639
video (1).avi,nose,0.999904453754425
video (1).avi,left_shoulder,0.9997789263725281
video (1).avi,right_shoulder,0.9975568652153015
video (1).avi,left_hip,0.9996058940887451
video (1).avi,right_hip,0.9989142417907715
video (1).avi,nose,0.9999094605445862
video (1).avi,left_shoulder,0.9997825622558594
video (1).avi,right_shoulder,0.9975775480270386
video (1).avi,left_hip,0.9996010065078735
video (1).avi,right_hip,0.9988964796066284
video (1).avi,nose,0.9999128580093384
video (1).avi,left_shoulder,0.9997835159301758
video (1).avi,right_shoulder,0.9975786805152893
video (1).avi,left_hip,0.9995980858802795
video (1).avi,right_hip,0.9988831281661987
video (1).avi,nose,0.9999168515205383
video (1).avi,left_shoulder,0.9997885823249817
video (1).avi,right_shoulder,0.9975932240486145
video (1).avi,left_hip,0.9996006488800049
video (1).avi,right_hip,0.9988774657249451
video (1).avi,nose,0.9999199509620667
